"Customer_Name","Province","Region","Customer_Segment","Cust_id"
"GRANT THORNTON","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1601"
"TOM PRESCOTT","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1602"
"ALAN SCHOENBERGER","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1603"
"PATRICK BZOSTEK","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1604"
"TAMARA WILLINGHAM","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1605"
"DENNY ORDWAY","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1606"
"ROLAND FJELD","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1607"
"ELIZABETH MOFFITT","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1608"
"DAVID KENDRICK","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1609"
"JULIA BARNETT","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1610"
"SHIRLEY JACKSON","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1611"
"BRENDAN MURRY","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1612"
"JENNIFER PATT","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1613"
"JEREMY PISTEK","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1614"
"DAVID BREMER","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1615"
"NORA PAIGE","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1616"
"BOBBY TRAFTON","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1617"
"ALEJANDRO SAVELY","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1618"
"CHARLES CRESTANI","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1619"
"MUHAMMED LEE","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1620"
"MAUREEN GASTINEAU","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1621"
"BERENIKE KAMPE","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1622"
"BOBBY ELIAS","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1623"
"NOEL STAAVOS","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1624"
"DAMALA KOTSONIS","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1625"
"JILL MATTHIAS","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1626"
"TIM TASLIMI","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1627"
"COREY CATLETT","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1628"
"HAROLD DAHLEN","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1629"
"DAN CAMPBELL","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1630"
"MARIS LAWARE","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1631"
"MARK PACKER","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1632"
"JULIANA KROHN","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1633"
"BILL SHONELY","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1634"
"DEBRA CATINI","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1635"
"EMILY PHAN","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1636"
"KEITH HERRERA","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1637"
"TONY MOLINARI","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1638"
"RICK HUTHWAITE","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1639"
"GEORGE ZREBASSA","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1640"
"AARON HAWKINS","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1641"
"DAN CAMPBELL","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1642"
"TAMARA WILLINGHAM","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1643"
"NICOLE BRENNAN","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1644"
"PAUL VAN HUGH","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1645"
"CYRA REITEN","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1646"
"HELEN ANDREADA","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1647"
"CHRIS CORTES","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1648"
"KATHERINE DUCICH","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1649"
"THOMAS THORNTON","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1650"
"IRENE MADDOX","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1651"
"ALLEN ARMOLD","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1652"
"ERIC BARRETO","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1653"
"RAYMOND FAIR","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1654"
"TRACY HOPKINS","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1655"
"NATALIE WEBBER","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1656"
"BRAD THOMAS","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1657"
"KEAN THORNTON","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1658"
"ALYSSA TATE","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1659"
"JULIA BARNETT","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1660"
"ANNE MCFARLAND","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1661"
"THEA HENDRICKS","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1662"
"NATALIE WEBBER","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1663"
"ERIC BARRETO","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1664"
"ED JACOBS","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1665"
"DEAN KATZ","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1666"
"GIULIETTA DORTCH","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1667"
"MUHAMMED LEE","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1668"
"ART FOSTER","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1669"
"EUGENE MOREN","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1670"
"CAROL DARLEY","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1671"
"MARIBETH DONA","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1672"
"FRED HARTON","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1673"
"ANDREW ALLEN","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1674"
"ART MILLER","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1675"
"SCOTT COHEN","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1676"
"LAUREN LEATHERBURY","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1677"
"GREG MATTHIAS","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1678"
"CYNTHIA DELANEY","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1679"
"ANTHONY RAWLES","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1680"
"LAUREN LEATHERBURY","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1681"
"BARRY BLUMSTEIN","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1682"
"EVA JACOBS","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1683"
"CAROL DARLEY","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1684"
"DUANE NOONAN","BRITISH COLUMBIA","WEST","CORPORATE","Cust_1685"
"GREG MATTHIAS","BRITISH COLUMBIA","WEST","SMALL BUSINESS","Cust_1686"
"SANJIT JACOBS","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1687"
"KEN LONSDALE","BRITISH COLUMBIA","WEST","CONSUMER","Cust_1688"
"CHRISTOPHER MARTINEZ","BRITISH COLUMBIA","WEST","HOME OFFICE","Cust_1689"
"RICARDO BLOCK","ALBERTA","WEST","CORPORATE","Cust_1690"
"ROGER BARCIO","ALBERTA","WEST","CORPORATE","Cust_1691"
"SUNG PAK","ALBERTA","WEST","SMALL BUSINESS","Cust_1692"
"TIM BROCKMAN","ALBERTA","WEST","CONSUMER","Cust_1693"
"VICTORIA PISTEKA","ALBERTA","WEST","CORPORATE","Cust_1694"
"SUNG CHUNG","ALBERTA","WEST","HOME OFFICE","Cust_1695"
"RESI POLKING","ALBERTA","WEST","SMALL BUSINESS","Cust_1696"
"ROGER DEMIR","ALBERTA","WEST","CONSUMER","Cust_1697"
"TAMARA MANNING","ALBERTA","WEST","CORPORATE","Cust_1698"
"SUE ANN REED","ALBERTA","WEST","CONSUMER","Cust_1699"
"JOHN MURRAY","ALBERTA","WEST","SMALL BUSINESS","Cust_1700"
"SHAUN CHANCE","ALBERTA","WEST","CORPORATE","Cust_1701"
"DARREN POWERS","ALBERTA","WEST","CORPORATE","Cust_1702"
"PENELOPE SEWALL","ALBERTA","WEST","HOME OFFICE","Cust_1703"
"MIKE PELLETIER","ALBERTA","WEST","CORPORATE","Cust_1704"
"TOM PRESCOTT","ALBERTA","WEST","SMALL BUSINESS","Cust_1705"
"SHARELLE ROACH","ALBERTA","WEST","HOME OFFICE","Cust_1706"
"PAULINE WEBBER","ALBERTA","WEST","CONSUMER","Cust_1707"
"QUINCY JONES","ALBERTA","WEST","SMALL BUSINESS","Cust_1708"
"LINDSAY CASTELL","ALBERTA","WEST","SMALL BUSINESS","Cust_1709"
"ADAM BELLAVANCE","ALBERTA","WEST","SMALL BUSINESS","Cust_1710"
"KEN DANA","ALBERTA","WEST","CORPORATE","Cust_1711"
"KEN DANA","ALBERTA","WEST","SMALL BUSINESS","Cust_1712"
"LINDSAY CASTELL","ALBERTA","WEST","CORPORATE","Cust_1713"
"LAUREL WORKMAN","ALBERTA","WEST","HOME OFFICE","Cust_1714"
"LISA RYAN","ALBERTA","WEST","HOME OFFICE","Cust_1715"
"MAX ENGLE","ALBERTA","WEST","CORPORATE","Cust_1716"
"HELEN WASSERMAN","ALBERTA","WEST","HOME OFFICE","Cust_1717"
"JULIA DUNBAR","ALBERTA","WEST","CONSUMER","Cust_1718"
"CARL WEISS","ALBERTA","WEST","CONSUMER","Cust_1719"
"CHUCK CLARK","ALBERTA","WEST","CORPORATE","Cust_1720"
"DARREN KOUTRAS","ALBERTA","WEST","CONSUMER","Cust_1721"
"ROLAND MURRAY","ALBERTA","WEST","HOME OFFICE","Cust_1722"
"DANIEL BYRD","ALBERTA","WEST","HOME OFFICE","Cust_1723"
"BOBBY ODEGARD","ALBERTA","WEST","CORPORATE","Cust_1724"
"CHLORIS KASTENSMIDT","ALBERTA","WEST","CONSUMER","Cust_1725"
"BOBBY ODEGARD","ALBERTA","WEST","CONSUMER","Cust_1726"
"ARTHUR GAINER","ALBERTA","WEST","CONSUMER","Cust_1727"
"LISA HAZARD","ALBERTA","WEST","HOME OFFICE","Cust_1728"
"MITCH GASTINEAU","ALBERTA","WEST","SMALL BUSINESS","Cust_1729"
"KATHARINE HARMS","ALBERTA","WEST","CONSUMER","Cust_1730"
"MATTHEW GRINSTEIN","ALBERTA","WEST","SMALL BUSINESS","Cust_1731"
"CATHY PRESCOTT","ALBERTA","WEST","CORPORATE","Cust_1732"
"LAUREN LEATHERBURY","ALBERTA","WEST","CORPORATE","Cust_1733"
"LAUREN LEATHERBURY","ALBERTA","WEST","HOME OFFICE","Cust_1734"
"MITCH GASTINEAU","ALBERTA","WEST","CORPORATE","Cust_1735"
"QUINCY JONES","ALBERTA","WEST","CORPORATE","Cust_1736"
"MARIA ETEZADI","ALBERTA","WEST","HOME OFFICE","Cust_1737"
"CARI MACINTYRE","ALBERTA","WEST","CORPORATE","Cust_1738"
"SAMPLE COMPANY A","ALBERTA","WEST","HOME OFFICE","Cust_1739"
"MARIA ZETTNER","ALBERTA","WEST","CORPORATE","Cust_1740"
"SONIA COOLEY","ALBERTA","WEST","CORPORATE","Cust_1741"
"SIBELLA PARKS","ALBERTA","WEST","SMALL BUSINESS","Cust_1742"
"HALLIE REDMOND","ALBERTA","WEST","HOME OFFICE","Cust_1743"
"HAROLD DAHLEN","ALBERTA","WEST","CORPORATE","Cust_1744"
"HALLIE REDMOND","ALBERTA","WEST","SMALL BUSINESS","Cust_1745"
"BECKY PAK","ALBERTA","WEST","CORPORATE","Cust_1746"
"HAROLD DAHLEN","ALBERTA","WEST","CONSUMER","Cust_1747"
"CLYTIE KELTY","ALBERTA","WEST","SMALL BUSINESS","Cust_1748"
"ADAM SHILLINGSBURG","ALBERTA","WEST","CORPORATE","Cust_1749"
"BROOKE GILLINGHAM","ALBERTA","WEST","SMALL BUSINESS","Cust_1750"
"TOM BOECKENHAUER","ALBERTA","WEST","CORPORATE","Cust_1751"
"ALEX RUSSELL","ALBERTA","WEST","HOME OFFICE","Cust_1752"
"ALEJANDRO BALLENTINE","ALBERTA","WEST","SMALL BUSINESS","Cust_1753"
"CLAIRE GOOD","ALBERTA","WEST","HOME OFFICE","Cust_1754"
"TRUDY BELL","ALBERTA","WEST","CONSUMER","Cust_1755"
"ALYSSA CROUSE","ALBERTA","WEST","CORPORATE","Cust_1756"
"CASSANDRA BRANDOW","ALBERTA","WEST","HOME OFFICE","Cust_1757"
"ADRIAN BARTON","ALBERTA","WEST","SMALL BUSINESS","Cust_1758"
"CATHERINE GLOTZBACH","ALBERTA","WEST","HOME OFFICE","Cust_1759"
"JENNA CAFFEY","ALBERTA","WEST","CONSUMER","Cust_1760"
"ROSE O'BRIAN","ALBERTA","WEST","HOME OFFICE","Cust_1761"
"VALERIE TAKAHITO","ALBERTA","WEST","CONSUMER","Cust_1762"
"RICK WILSON","ALBERTA","WEST","CONSUMER","Cust_1763"
"FRANK OLSEN","ALBERTA","WEST","SMALL BUSINESS","Cust_1764"
"RICK WILSON","ALBERTA","WEST","CORPORATE","Cust_1765"
"ERICA HACKNEY","ALBERTA","WEST","SMALL BUSINESS","Cust_1766"
"ALYSSA CROUSE","ALBERTA","WEST","HOME OFFICE","Cust_1767"
"KEN LONSDALE","ALBERTA","WEST","CONSUMER","Cust_1768"
"CARI SAYRE","ALBERTA","WEST","CORPORATE","Cust_1769"
"ALICE MCCARTHY","ALBERTA","WEST","CORPORATE","Cust_1770"
"FRANK MERWIN","ALBERTA","WEST","CONSUMER","Cust_1771"
"ANNIE THURMAN","ALBERTA","WEST","CONSUMER","Cust_1772"
"BRUCE MONEY","ALBERTA","WEST","CORPORATE","Cust_1773"
"KELLY WILLIAMS","ALBERTA","WEST","CORPORATE","Cust_1774"
"DANIEL LACY","ALBERTA","WEST","SMALL BUSINESS","Cust_1775"
"ANNIE THURMAN","ALBERTA","WEST","HOME OFFICE","Cust_1776"
"GEORGIA ROSENBERG","ALBERTA","WEST","CONSUMER","Cust_1777"
"CRAIG CARROLL","ALBERTA","WEST","CORPORATE","Cust_1778"
"CRAIG CARROLL","ALBERTA","WEST","SMALL BUSINESS","Cust_1779"
"CRAIG LESLIE","ALBERTA","WEST","CONSUMER","Cust_1780"
"EMILY GRADY","ALBERTA","WEST","HOME OFFICE","Cust_1781"
"LARRY TRON","ALBERTA","WEST","HOME OFFICE","Cust_1782"
"BRIAN DECHERNEY","ALBERTA","WEST","CORPORATE","Cust_1783"
"ANN STEELE","ALBERTA","WEST","CORPORATE","Cust_1784"
"CARI SAYRE","ALBERTA","WEST","HOME OFFICE","Cust_1785"
"LARRY TRON","ALBERTA","WEST","CORPORATE","Cust_1786"
"HAROLD PAWLAN","ALBERTA","WEST","SMALL BUSINESS","Cust_1787"
"FRANK MERWIN","ALBERTA","WEST","CORPORATE","Cust_1788"
"ANTHONY JACOBS","ALBERTA","WEST","HOME OFFICE","Cust_1789"
"KATRINA EDELMAN","ALBERTA","WEST","CORPORATE","Cust_1790"
"GRACE KELLY","ALBERTA","WEST","CONSUMER","Cust_1791"
"FRANK GASTINEAU","ALBERTA","WEST","SMALL BUSINESS","Cust_1792"
"RUBEN DARTT","ALBERTA","WEST","CORPORATE","Cust_1793"
"LIZ PELLETIER","ALBERTA","WEST","CORPORATE","Cust_1794"
"TONY SAYRE","ALBERTA","WEST","SMALL BUSINESS","Cust_1795"
"ROY PHAN","ALBERTA","WEST","CONSUMER","Cust_1796"
"CLAY CHEATHAM","ALBERTA","WEST","SMALL BUSINESS","Cust_1797"
"YOSEPH CARROLL","ALBERTA","WEST","CONSUMER","Cust_1798"
"RAYMOND BOOK","ALBERTA","WEST","CONSUMER","Cust_1799"
"ALAN DOMINGUEZ","ALBERTA","WEST","CORPORATE","Cust_1800"
"STEPHANIE PHELPS","ALBERTA","WEST","CONSUMER","Cust_1801"
"ADRIAN HANE","ALBERTA","WEST","CORPORATE","Cust_1802"
"TONJA TURNELL","ALBERTA","WEST","CONSUMER","Cust_1803"
"BRENDAN SWEED","ALBERTA","WEST","CONSUMER","Cust_1804"
"TONY SAYRE","ALBERTA","WEST","HOME OFFICE","Cust_1805"
"JIM KARLSSON","ALBERTA","WEST","SMALL BUSINESS","Cust_1806"
"ROY PHAN","ALBERTA","WEST","CORPORATE","Cust_1807"
"STEVEN ROELLE","ALBERTA","WEST","SMALL BUSINESS","Cust_1808"
"CHRISTOPHER CONANT","ALBERTA","WEST","CONSUMER","Cust_1809"
"ANDREW ROBERTS","ALBERTA","WEST","HOME OFFICE","Cust_1810"
"CYMA KINNEY","ALBERTA","WEST","SMALL BUSINESS","Cust_1811"
"CHRISTINE ABELMAN","ALBERTA","WEST","CORPORATE","Cust_1812"
"ERICA SMITH","ALBERTA","WEST","SMALL BUSINESS","Cust_1813"
"CHRISTOPHER CONANT","ALBERTA","WEST","HOME OFFICE","Cust_1814"
"SARAH BROWN","ALBERTA","WEST","CONSUMER","Cust_1815"
"SHUI TOM","ALBERTA","WEST","HOME OFFICE","Cust_1816"
"FRANK HAWLEY","ALBERTA","WEST","HOME OFFICE","Cust_1817"
"AARON BERGMAN","ALBERTA","WEST","CORPORATE","Cust_1818"
"VICTORIA BRENNAN","ALBERTA","WEST","SMALL BUSINESS","Cust_1819"
"ADRIAN SHAMI","ALBERTA","WEST","CONSUMER","Cust_1820"
"PHILLINA OBER","ALBERTA","WEST","SMALL BUSINESS","Cust_1821"
"ANDREW ROBERTS","ALBERTA","WEST","SMALL BUSINESS","Cust_1822"
"JEREMY LONSDALE","ALBERTA","WEST","CORPORATE","Cust_1823"
"SHUI TOM","ALBERTA","WEST","CONSUMER","Cust_1824"
"ANDY YOTOV","ALBERTA","WEST","CORPORATE","Cust_1825"
"NICOLE BRENNAN","ALBERTA","WEST","HOME OFFICE","Cust_1826"
"JESSICA MYRICK","ALBERTA","WEST","SMALL BUSINESS","Cust_1827"
"NICOLE BRENNAN","ALBERTA","WEST","CONSUMER","Cust_1828"
"JASON FORTUNE","ALBERTA","WEST","CORPORATE","Cust_1829"
"HARRY GREENE","ALBERTA","WEST","CORPORATE","Cust_1830"
"GRANT DONATELLI","ALBERTA","WEST","CONSUMER","Cust_1831"
"MICK BROWN","ALBERTA","WEST","CONSUMER","Cust_1832"
